FREQ,TIME_FORMAT,TIME_PERIOD,GEO,UNIT,ISCED11,SEX,AGE,OBS_STATUS,OBS_VALUE,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,OBS_STATUS_DESC,GEO_DESC,UNIT_DESC,ISCED11_DESC,SEX_DESC,AGE_DESC
A,P1Y,2005,IT,PC,TOTAL,M,Y15-74,b,6.2,Annual,Annual,Year 2005,break in time series,Italy,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2005,LT,PC,TOTAL,M,Y15-74,b,8.1,Annual,Annual,Year 2005,break in time series,Lithuania,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2005,LU,PC,TOTAL,M,Y15-74,b,3.5,Annual,Annual,Year 2005,break in time series,Luxembourg,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2005,LV,PC,TOTAL,M,Y15-74,b,10.1,Annual,Annual,Year 2005,break in time series,Latvia,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2005,MT,PC,TOTAL,M,Y15-74,b,6.3,Annual,Annual,Year 2005,break in time series,Malta,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2005,PL,PC,TOTAL,M,Y15-74,b,16.6,Annual,Annual,Year 2005,break in time series,Poland,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2005,PT,PC,TOTAL,M,Y15-74,b,6.8,Annual,Annual,Year 2005,break in time series,Portugal,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2005,RO,PC,TOTAL,M,Y15-74,b,7.8,Annual,Annual,Year 2005,break in time series,Romania,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2005,SE,PC,TOTAL,M,Y15-74,b,7.9,Annual,Annual,Year 2005,break in time series,Sweden,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2005,SI,PC,TOTAL,M,Y15-74,b,6.1,Annual,Annual,Year 2005,break in time series,Slovenia,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2016,LU,PC,TOTAL,T,Y15-74,,6.3,Annual,Annual,Year 2016,No data,Luxembourg,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2016,NL,PC,ED3_4,F,Y15-74,,6.7,Annual,Annual,Year 2016,No data,Netherlands,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2016,NL,PC,TOTAL,M,Y15-74,,5.6,Annual,Annual,Year 2016,No data,Netherlands,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2005,SK,PC,TOTAL,M,Y15-74,b,15.5,Annual,Annual,Year 2005,break in time series,Slovakia,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2005,UK,PC,TOTAL,M,Y15-74,b,5.2,Annual,Annual,Year 2005,break in time series,United Kingdom,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2011,CZ,PC,TOTAL,M,Y15-74,b,5.8,Annual,Annual,Year 2011,break in time series,Czechia,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2011,DE,PC,TOTAL,M,Y15-74,b,6.1,Annual,Annual,Year 2011,break in time series,Germany,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2001,HU,PC,TOTAL,M,Y15-74,b,6.3,Annual,Annual,Year 2001,break in time series,Hungary,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2001,PL,PC,TOTAL,M,Y15-74,b,17,Annual,Annual,Year 2001,break in time series,Poland,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2001,SE,PC,TOTAL,M,Y15-74,b,5,Annual,Annual,Year 2001,break in time series,Sweden,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2016,CZ,PC,TOTAL,T,Y15-74,,4,Annual,Annual,Year 2016,No data,Czechia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2016,DE,PC,ED3_4,T,Y15-74,,3.7,Annual,Annual,Year 2016,No data,Germany,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2016,BE,PC,ED0-2,T,Y15-74,,15.9,Annual,Annual,Year 2016,No data,Belgium,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Total,From 15 to 74 years
A,P1Y,2016,CZ,PC,TOTAL,F,Y15-74,,4.7,Annual,Annual,Year 2016,No data,Czechia,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2016,SE,PC,ED5-8,F,Y15-74,,3.5,Annual,Annual,Year 2016,No data,Sweden,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2016,RO,PC,ED0-2,T,Y15-74,,7.6,Annual,Annual,Year 2016,No data,Romania,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Total,From 15 to 74 years
A,P1Y,2016,HU,PC,ED0-2,F,Y15-74,,12.7,Annual,Annual,Year 2016,No data,Hungary,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2016,AT,PC,ED5-8,T,Y15-74,,3.6,Annual,Annual,Year 2016,No data,Austria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2016,CZ,PC,ED3_4,F,Y15-74,,4.2,Annual,Annual,Year 2016,No data,Czechia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2016,SK,PC,TOTAL,F,Y15-74,,10.8,Annual,Annual,Year 2016,No data,Slovakia,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2016,IT,PC,ED3_4,M,Y15-74,,9.8,Annual,Annual,Year 2016,No data,Italy,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Males,From 15 to 74 years
A,P1Y,2016,AT,PC,TOTAL,M,Y15-74,,6.5,Annual,Annual,Year 2016,No data,Austria,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2010,DE,PC,TOTAL,T,Y15-74,b,7,Annual,Annual,Year 2010,break in time series,Germany,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2005,FI,PC,TOTAL,T,Y15-74,b,8.4,Annual,Annual,Year 2005,break in time series,Finland,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2005,FR,PC,TOTAL,T,Y15-74,b,8.5,Annual,Annual,Year 2005,break in time series,France,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2005,HR,PC,TOTAL,T,Y15-74,b,12.7,Annual,Annual,Year 2005,break in time series,Croatia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2005,HU,PC,TOTAL,T,Y15-74,b,7.2,Annual,Annual,Year 2005,break in time series,Hungary,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2005,IE,PC,TOTAL,T,Y15-74,b,4.4,Annual,Annual,Year 2005,break in time series,Ireland,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2005,IT,PC,TOTAL,T,Y15-74,b,7.7,Annual,Annual,Year 2005,break in time series,Italy,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2005,LT,PC,TOTAL,T,Y15-74,b,8.3,Annual,Annual,Year 2005,break in time series,Lithuania,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2005,LU,PC,TOTAL,T,Y15-74,b,4.5,Annual,Annual,Year 2005,break in time series,Luxembourg,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2005,LV,PC,TOTAL,T,Y15-74,b,10,Annual,Annual,Year 2005,break in time series,Latvia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2005,MT,PC,TOTAL,T,Y15-74,b,6.9,Annual,Annual,Year 2005,break in time series,Malta,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2016,EU28,PC,ED0-2,M,Y15-74,,15.8,Annual,Annual,Year 2016,No data,European Union,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Males,From 15 to 74 years
A,P1Y,2016,AT,PC,TOTAL,T,Y15-74,,6,Annual,Annual,Year 2016,No data,Austria,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2016,EL,PC,ED3_4,M,Y15-74,,21.2,Annual,Annual,Year 2016,No data,Greece,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Males,From 15 to 74 years
A,P1Y,2016,BG,PC,ED0-2,T,Y15-74,,22.2,Annual,Annual,Year 2016,No data,Bulgaria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Total,From 15 to 74 years
A,P1Y,2016,EE,PC,ED5-8,M,Y15-74,,4,Annual,Annual,Year 2016,No data,Estonia,Percentage,Tertiary education (levels 5-8),Males,From 15 to 74 years
A,P1Y,2016,HU,PC,TOTAL,M,Y15-74,,5.1,Annual,Annual,Year 2016,No data,Hungary,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2016,RO,PC,ED0-2,M,Y15-74,,8.8,Annual,Annual,Year 2016,No data,Romania,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Males,From 15 to 74 years
A,P1Y,2016,LU,PC,ED5-8,T,Y15-74,,4,Annual,Annual,Year 2016,No data,Luxembourg,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2014,FR,PC,TOTAL,T,Y15-74,b,10.3,Annual,Annual,Year 2014,break in time series,France,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2016,CZ,PC,ED3_4,M,Y15-74,,3,Annual,Annual,Year 2016,No data,Czechia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Males,From 15 to 74 years
A,P1Y,2016,HR,PC,ED5-8,M,Y15-74,,6.8,Annual,Annual,Year 2016,No data,Croatia,Percentage,Tertiary education (levels 5-8),Males,From 15 to 74 years
A,P1Y,2016,LU,PC,ED0-2,F,Y15-74,,10,Annual,Annual,Year 2016,No data,Luxembourg,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2016,AT,PC,ED3_4,F,Y15-74,,5.4,Annual,Annual,Year 2016,No data,Austria,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2016,BE,PC,TOTAL,T,Y15-74,,7.8,Annual,Annual,Year 2016,No data,Belgium,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2016,UK,PC,ED5-8,T,Y15-74,,2.9,Annual,Annual,Year 2016,No data,United Kingdom,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2016,ES,PC,ED0-2,M,Y15-74,,25.6,Annual,Annual,Year 2016,No data,Spain,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Males,From 15 to 74 years
A,P1Y,2016,NL,PC,ED3_4,M,Y15-74,,5.5,Annual,Annual,Year 2016,No data,Netherlands,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Males,From 15 to 74 years
A,P1Y,2015,LU,PC,TOTAL,M,Y15-74,b,6.1,Annual,Annual,Year 2015,break in time series,Luxembourg,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2016,EU28,PC,TOTAL,T,Y15-74,,8.6,Annual,Annual,Year 2016,No data,European Union,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2016,EL,PC,ED0-2,M,Y15-74,,24.3,Annual,Annual,Year 2016,No data,Greece,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Males,From 15 to 74 years
A,P1Y,2016,BG,PC,ED3_4,F,Y15-74,,6.6,Annual,Annual,Year 2016,No data,Bulgaria,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2014,EE,PC,ED0-2,F,Y15-74,bu,11.4,Annual,Annual,Year 2014,"Break in series, Unreliable data",Estonia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2014,EE,PC,ED3_4,F,Y15-74,b,8.4,Annual,Annual,Year 2014,break in time series,Estonia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2014,EE,PC,ED0-2,M,Y15-74,b,13.6,Annual,Annual,Year 2014,break in time series,Estonia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Males,From 15 to 74 years
A,P1Y,2014,EE,PC,ED3_4,M,Y15-74,b,7.9,Annual,Annual,Year 2014,break in time series,Estonia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Males,From 15 to 74 years
A,P1Y,2016,IT,PC,ED5-8,M,Y15-74,,5.3,Annual,Annual,Year 2016,No data,Italy,Percentage,Tertiary education (levels 5-8),Males,From 15 to 74 years
A,P1Y,2016,EU28,PC,ED5-8,T,Y15-74,,5.1,Annual,Annual,Year 2016,No data,European Union,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2016,PL,PC,ED5-8,F,Y15-74,,3.6,Annual,Annual,Year 2016,No data,Poland,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2016,EE,PC,ED3_4,T,Y15-74,,7.8,Annual,Annual,Year 2016,No data,Estonia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2016,LT,PC,ED0-2,M,Y15-74,,26,Annual,Annual,Year 2016,No data,Lithuania,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Males,From 15 to 74 years
A,P1Y,2016,CZ,PC,ED0-2,F,Y15-74,,20.7,Annual,Annual,Year 2016,No data,Czechia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2016,FI,PC,ED3_4,M,Y15-74,,9.8,Annual,Annual,Year 2016,No data,Finland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Males,From 15 to 74 years
A,P1Y,2016,SK,PC,TOTAL,T,Y15-74,,9.7,Annual,Annual,Year 2016,No data,Slovakia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2016,IT,PC,ED3_4,T,Y15-74,,11.1,Annual,Annual,Year 2016,No data,Italy,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2016,LU,PC,ED3_4,T,Y15-74,,6.7,Annual,Annual,Year 2016,No data,Luxembourg,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2016,PL,PC,ED0-2,F,Y15-74,,14.1,Annual,Annual,Year 2016,No data,Poland,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2016,EE,PC,ED3_4,F,Y15-74,,7.4,Annual,Annual,Year 2016,No data,Estonia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2016,RO,PC,ED3_4,M,Y15-74,,6.8,Annual,Annual,Year 2016,No data,Romania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Males,From 15 to 74 years
A,P1Y,2016,LV,PC,ED3_4,F,Y15-74,,11.1,Annual,Annual,Year 2016,No data,Latvia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2016,HR,PC,TOTAL,M,Y15-74,,12.5,Annual,Annual,Year 2016,No data,Croatia,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2016,LU,PC,ED5-8,F,Y15-74,,3.7,Annual,Annual,Year 2016,No data,Luxembourg,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2016,MT,PC,TOTAL,F,Y15-74,,5.2,Annual,Annual,Year 2016,No data,Malta,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2016,SE,PC,ED5-8,M,Y15-74,,4.7,Annual,Annual,Year 2016,No data,Sweden,Percentage,Tertiary education (levels 5-8),Males,From 15 to 74 years
A,P1Y,2016,SI,PC,ED5-8,F,Y15-74,,6.5,Annual,Annual,Year 2016,No data,Slovenia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2016,SI,PC,ED3_4,F,Y15-74,,9.2,Annual,Annual,Year 2016,No data,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2016,DE,PC,ED3_4,M,Y15-74,,4.1,Annual,Annual,Year 2016,No data,Germany,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Males,From 15 to 74 years
A,P1Y,2016,SK,PC,ED5-8,F,Y15-74,,6.3,Annual,Annual,Year 2016,No data,Slovakia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2016,EE,PC,ED5-8,F,Y15-74,,3.7,Annual,Annual,Year 2016,No data,Estonia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2016,SI,PC,ED0-2,T,Y15-74,,14.5,Annual,Annual,Year 2016,No data,Slovenia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Total,From 15 to 74 years
A,P1Y,2016,PL,PC,ED3_4,M,Y15-74,,6.4,Annual,Annual,Year 2016,No data,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Males,From 15 to 74 years
A,P1Y,2016,MT,PC,TOTAL,T,Y15-74,,4.7,Annual,Annual,Year 2016,No data,Malta,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2016,BE,PC,ED5-8,M,Y15-74,,4,Annual,Annual,Year 2016,No data,Belgium,Percentage,Tertiary education (levels 5-8),Males,From 15 to 74 years
A,P1Y,2016,UK,PC,ED0-2,M,Y15-74,,8.7,Annual,Annual,Year 2016,No data,United Kingdom,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Males,From 15 to 74 years
A,P1Y,2016,IT,PC,TOTAL,F,Y15-74,,12.8,Annual,Annual,Year 2016,No data,Italy,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2016,FI,PC,ED5-8,F,Y15-74,,5.7,Annual,Annual,Year 2016,No data,Finland,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2016,LT,PC,ED5-8,T,Y15-74,,2.9,Annual,Annual,Year 2016,No data,Lithuania,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2016,SI,PC,ED5-8,M,Y15-74,,5.6,Annual,Annual,Year 2016,No data,Slovenia,Percentage,Tertiary education (levels 5-8),Males,From 15 to 74 years
A,P1Y,2016,SE,PC,ED0-2,T,Y15-74,,18.8,Annual,Annual,Year 2016,No data,Sweden,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Total,From 15 to 74 years
A,P1Y,2016,LT,PC,ED3_4,F,Y15-74,,9.9,Annual,Annual,Year 2016,No data,Lithuania,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2016,UK,PC,ED3_4,M,Y15-74,,5.4,Annual,Annual,Year 2016,No data,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Males,From 15 to 74 years
A,P1Y,2016,SI,PC,ED3_4,M,Y15-74,,7.3,Annual,Annual,Year 2016,No data,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Males,From 15 to 74 years
A,P1Y,2016,ES,PC,ED3_4,F,Y15-74,,22.3,Annual,Annual,Year 2016,No data,Spain,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2016,NL,PC,ED5-8,T,Y15-74,,3.5,Annual,Annual,Year 2016,No data,Netherlands,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2016,BE,PC,ED5-8,T,Y15-74,,4.2,Annual,Annual,Year 2016,No data,Belgium,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2016,HR,PC,ED3_4,T,Y15-74,,14.6,Annual,Annual,Year 2016,No data,Croatia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2016,AT,PC,ED3_4,T,Y15-74,,5.8,Annual,Annual,Year 2016,No data,Austria,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2016,LU,PC,TOTAL,M,Y15-74,,6,Annual,Annual,Year 2016,No data,Luxembourg,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2016,HU,PC,ED5-8,F,Y15-74,,1.8,Annual,Annual,Year 2016,No data,Hungary,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2016,NL,PC,ED0-2,M,Y15-74,,9.1,Annual,Annual,Year 2016,No data,Netherlands,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Males,From 15 to 74 years
A,P1Y,2016,MT,PC,ED5-8,M,Y15-74,u,,Annual,Annual,Year 2016,low reliability,Malta,Percentage,Tertiary education (levels 5-8),Males,From 15 to 74 years
A,P1Y,2016,PT,PC,ED0-2,T,Y15-74,,12.1,Annual,Annual,Year 2016,No data,Portugal,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Total,From 15 to 74 years
A,P1Y,2013,UK,PC,TOTAL,T,Y15-74,,7.5,Annual,Annual,Year 2013,No data,United Kingdom,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2016,EE,PC,TOTAL,T,Y15-74,,6.8,Annual,Annual,Year 2016,No data,Estonia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2016,NL,PC,TOTAL,F,Y15-74,,6.5,Annual,Annual,Year 2016,No data,Netherlands,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2016,DK,PC,ED3_4,M,Y15-74,b,4.6,Annual,Annual,Year 2016,break in time series,Denmark,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Males,From 15 to 74 years
A,P1Y,2014,HR,PC,ED0-2,F,Y15-74,b,26.5,Annual,Annual,Year 2014,break in time series,Croatia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2016,LU,PC,ED5-8,M,Y15-74,,4.2,Annual,Annual,Year 2016,No data,Luxembourg,Percentage,Tertiary education (levels 5-8),Males,From 15 to 74 years
A,P1Y,2016,ES,PC,ED5-8,F,Y15-74,,13.2,Annual,Annual,Year 2016,No data,Spain,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2016,SK,PC,TOTAL,M,Y15-74,,8.8,Annual,Annual,Year 2016,No data,Slovakia,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2016,BE,PC,TOTAL,F,Y15-74,,7.6,Annual,Annual,Year 2016,No data,Belgium,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2016,RO,PC,TOTAL,F,Y15-74,,5,Annual,Annual,Year 2016,No data,Romania,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2016,FR,PC,ED0-2,F,Y15-74,,17.3,Annual,Annual,Year 2016,No data,France,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2016,EE,PC,ED3_4,M,Y15-74,,8,Annual,Annual,Year 2016,No data,Estonia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Males,From 15 to 74 years
A,P1Y,2016,RO,PC,ED0-2,F,Y15-74,,6.1,Annual,Annual,Year 2016,No data,Romania,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2016,CY,PC,ED3_4,M,Y15-74,,12.7,Annual,Annual,Year 2016,No data,Cyprus,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Males,From 15 to 74 years
A,P1Y,2016,EU28,PC,TOTAL,M,Y15-74,,8.4,Annual,Annual,Year 2016,No data,European Union,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2016,BG,PC,ED3_4,M,Y15-74,,6.8,Annual,Annual,Year 2016,No data,Bulgaria,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Males,From 15 to 74 years
A,P1Y,2016,DE,PC,ED3_4,F,Y15-74,,3.3,Annual,Annual,Year 2016,No data,Germany,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2016,RO,PC,TOTAL,M,Y15-74,,6.6,Annual,Annual,Year 2016,No data,Romania,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
A,P1Y,2016,UK,PC,TOTAL,T,Y15-74,,4.8,Annual,Annual,Year 2016,No data,United Kingdom,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2016,PL,PC,ED3_4,F,Y15-74,,7.7,Annual,Annual,Year 2016,No data,Poland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2016,DK,PC,ED3_4,F,Y15-74,b,5.8,Annual,Annual,Year 2016,break in time series,Denmark,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2016,CZ,PC,ED0-2,M,Y15-74,,20.3,Annual,Annual,Year 2016,No data,Czechia,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Males,From 15 to 74 years
A,P1Y,2016,BE,PC,ED3_4,F,Y15-74,,8.3,Annual,Annual,Year 2016,No data,Belgium,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2016,IT,PC,ED0-2,T,Y15-74,,15.7,Annual,Annual,Year 2016,No data,Italy,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Total,From 15 to 74 years
A,P1Y,2016,AT,PC,ED0-2,M,Y15-74,,14.7,Annual,Annual,Year 2016,No data,Austria,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Males,From 15 to 74 years
A,P1Y,2016,FI,PC,ED3_4,F,Y15-74,,9.2,Annual,Annual,Year 2016,No data,Finland,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Females,From 15 to 74 years
A,P1Y,2016,LT,PC,ED0-2,T,Y15-74,,25.1,Annual,Annual,Year 2016,No data,Lithuania,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Total,From 15 to 74 years
A,P1Y,2016,PT,PC,TOTAL,F,Y15-74,,11.3,Annual,Annual,Year 2016,No data,Portugal,Percentage,All ISCED 2011 levels ,Females,From 15 to 74 years
A,P1Y,2016,HR,PC,ED5-8,F,Y15-74,,8.6,Annual,Annual,Year 2016,No data,Croatia,Percentage,Tertiary education (levels 5-8),Females,From 15 to 74 years
A,P1Y,2016,BE,PC,ED0-2,F,Y15-74,,16.1,Annual,Annual,Year 2016,No data,Belgium,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Females,From 15 to 74 years
A,P1Y,2016,BG,PC,TOTAL,M,Y15-74,,8.1,Annual,Annual,Year 2016,No data,Bulgaria,Percentage,All ISCED 2011 levels ,Males,From 15 to 74 years
